Unnamed: 0,lat,lon,nearest_mrt_distance,nearest_bus_distance,address,postal_code,nearest_mrt_name,nearest_bus_name,education_score,shopping_score,food_score,healthcare_score,recreation_score
5740,1.374904329,103.895996,568.194228,89.28048595,414 HOUGANG AVE 10,530414,HOUGANG MRT STATION,BLK 412,30.53868302,35.39769949,3.409096133,131.8055043,35.44635732
5741,1.374908823,103.7735478,287.9814095,117.5645465,217 PETIR RD,670217,PENDING LRT STATION,BLK 223,13.39054435,25.83110031,3.623299046,16.52129844,46.89053608
5742,1.374912942,103.8842937,984.9899721,54.48220517,916 HOUGANG AVE 9,530916,HOUGANG MRT STATION,BLK 917,33.73549416,45.83564039,9.914221349,149.5941975,51.15893855
5743,1.374914599,103.8732179,1918.141719,33.5111228,538 SERANGOON NTH AVE 4,550538,FERNVALE LRT STATION,BLK 538,24.11753118,42.60342339,5.769953935,82.52264546,58.96261842
5744,1.374941101,103.7748564,420.4558231,121.579035,214 PETIR RD,670214,PENDING LRT STATION,BLK 223,11.89553596,23.64880713,3.014075169,13.35467412,43.64716623
5745,1.374941287,103.96059,1277.257391,99.79915256,487 PASIR RIS DR 4,510487,PASIR RIS MRT STATION,BLK 485,18.94322311,28.11222545,0.980820057,24.03224584,25.01033891
5746,1.374941728,103.9466191,366.2155348,26.11806998,581 PASIR RIS ST 53,510581,PASIR RIS MRT STATION,BLK 582,21.86475738,28.57679625,2.152377717,72.32107574,34.47453739
5747,1.374959633,103.7714665,133.3690293,162.8733779,227 PENDING RD,670227,PENDING LRT STATION,OPP PENDING STN,16.40536697,26.80574859,3.736101695,17.54620598,52.84644062
5748,1.374960538,103.9439927,626.2716475,143.8808718,511 PASIR RIS ST 52,510511,PASIR RIS MRT STATION,BLK 515,21.62926065,29.43012076,1.585604224,52.31744267,33.25031132
5749,1.374961922,103.8721886,1936.788419,95.73542651,539 SERANGOON NTH AVE 4,550539,FERNVALE LRT STATION,BLK 538,22.29568425,50.94988712,5.781756924,79.90134929,58.92271631
5750,1.374965916,103.9472061,317.993446,84.25594754,584 PASIR RIS ST 53,510584,PASIR RIS MRT STATION,BLK 582,19.59711183,28.69385763,2.357434095,80.96250792,33.62915849
5751,1.374972167,103.765519,334.3226026,297.7148087,153 GANGSA RD,670153,PETIR LRT STATION,OPP PETIR STN,19.09647455,33.49355359,1.900929621,21.17076584,54.8172753
5752,1.37499003,103.8859822,821.5510161,167.7409861,685 HOUGANG ST 61,530685,HOUGANG MRT STATION,BLK 919,33.32003053,48.51198756,6.552813636,183.6117493,50.10532235
5753,1.374990587,103.7695099,233.8950516,96.0589726,137 PETIR RD,670137,PENDING LRT STATION,BET BLKS 139/140,20.7408101,28.8934362,2.877655381,17.33812199,56.47085719
5754,1.374993836,103.8834867,1070.917535,61.56318857,917 HOUGANG AVE 9,530917,HOUGANG MRT STATION,BLK 665,34.08858191,43.54693811,16.97054279,156.799325,52.32792902
5755,1.374994485,103.893255,422.9869248,72.83535935,428 HOUGANG AVE 6,530428,HOUGANG MRT STATION,PUNGGOL CC,30.633694,39.6018776,3.807152591,148.0626838,39.99385566
5756,1.374995864,103.9415106,890.8996683,63.313027,613 ELIAS RD,510613,PASIR RIS MRT STATION,BLK 613,18.03663389,31.20765462,1.310025462,43.50206254,28.23460318
5757,1.374998438,103.7377443,1025.288566,137.1677786,485 CHOA CHU KANG AVE 5,680485,SOUTH VIEW LRT STATION,BLK 483,15.33614111,24.52047191,0.787903334,9.613295379,22.17884432
5758,1.375013784,103.8873377,696.7666482,80.56015293,698A HOUGANG ST 61,531698,HOUGANG MRT STATION,OPP MONTFORT SCH,34.70103043,45.93022916,5.67789685,169.118663,46.88747512
5759,1.375025135,103.8710748,1963.029191,102.1579279,545 SERANGOON NTH AVE 3,550545,FERNVALE LRT STATION,YIO CHU KANG AMENITY CTR,20.74225587,45.99338091,5.819987492,77.32104213,60.29455537
5760,1.375031351,103.7461866,509.3280146,106.9207766,808C CHOA CHU KANG AVE 1,683808,KEAT HONG LRT STATION,BLK 810 CP,18.68438994,44.75540454,1.253463675,13.71804863,32.04342045
5761,1.375036114,103.9373128,1348.439901,62.70341043,777 PASIR RIS ST 71,510777,PASIR RIS MRT STATION,OPP BLKS 771/772,22.05924379,45.15709748,1.050189535,30.54085956,29.09461567
5762,1.375057688,103.9425339,783.3107718,96.99863094,611 ELIAS RD,510611,PASIR RIS MRT STATION,BLK 612,18.37187101,30.80635224,1.403306414,46.99477087,28.84579858
5763,1.37506139,103.8869105,738.5053216,127.4489966,698 HOUGANG ST 61,530698,HOUGANG MRT STATION,OPP MONTFORT SCH,33.95480854,46.82127707,5.893817419,177.8218672,48.18722517
5764,1.375082496,103.9361118,1480.997126,117.9700057,770 PASIR RIS ST 71,510770,PASIR RIS MRT STATION,BET BLKS 771/772,23.58786847,32.28522469,0.997448627,28.2365198,29.54595965
5765,1.375097469,103.837619,346.2587361,96.07001045,174 ANG MO KIO AVE 4,560174,MAYFLOWER MRT STATION,BEF MAYFLOWER STN EXIT 3,17.94187044,19.45713864,13.1039122,28.8183839,61.92165404
5766,1.375106227,103.9351472,1587.365449,211.3374266,769 PASIR RIS ST 71,510769,PASIR RIS MRT STATION,BET BLKS 771/772,33.23315542,28.45139902,0.959660458,26.80400767,36.3170542
5767,1.375106557,103.7743118,357.2127267,76.65348258,215 PETIR RD,670215,PENDING LRT STATION,BLK 223,12.4081866,24.58030828,3.413586881,14.91446433,44.35832554
5768,1.375119192,103.8907261,463.5734505,138.0655961,528 HOUGANG AVE 6,530528,HOUGANG MRT STATION,BLK 535,35.01292337,39.36955031,4.832357644,141.7050888,41.65063523
5769,1.375126661,103.8822349,1205.718413,142.9655451,932B HOUGANG AVE 9,532932,HOUGANG MRT STATION,BET BLKS 930/931,33.664773,43.55599802,15.06000542,161.4674915,54.77661656
5770,1.375135757,103.7430316,626.6233135,77.41101135,801D KEAT HONG CL,684801,SOUTH VIEW LRT STATION,BLK 802B,18.51352869,36.32593452,0.866632508,12.26622071,30.21661029
5771,1.375168133,103.8901199,498.88752,105.3093573,530 HOUGANG AVE 6,530530,HOUGANG MRT STATION,MONTFORT SCH,36.73947732,40.88635587,4.939927001,140.6827903,42.48065185
5772,1.375175075,103.8965377,632.4268055,71.90759215,415 HOUGANG AVE 10,530415,HOUGANG MRT STATION,OPP PUNGGOL PK,31.16608228,34.2061827,3.357656168,124.1774716,35.41877473
5773,1.375177147,103.9592072,1131.456477,138.124099,479 PASIR RIS DR 4,510479,PASIR RIS MRT STATION,OPP BLK 479,19.28168336,22.03034126,1.144507522,26.31008446,26.33427324
5774,1.375177896,103.9435696,678.8230349,161.2260276,513 PASIR RIS ST 52,510513,PASIR RIS MRT STATION,BLK 515,19.9667445,29.65971944,1.517370336,50.60459466,30.99638994
5775,1.375182544,103.900406,991.4785784,94.55156987,475D UPP SERANGOON CRES,537475,HOUGANG MRT STATION,S'GOON SEC SCH,28.53341812,29.30949351,2.510156416,93.95293605,30.09680157
5776,1.375197381,103.7414264,711.5773699,72.18183814,490A CHOA CHU KANG AVE 5,681490,SOUTH VIEW LRT STATION,BLK 490B,17.84544321,32.82363722,0.842035007,12.13859649,27.94696779
5777,1.37519774,103.9571554,910.6795769,93.59596329,475 PASIR RIS DR 6,510475,PASIR RIS MRT STATION,BLK 479,20.17089767,23.57031412,1.529095677,31.55414813,28.3930535
5778,1.375197838,103.9583431,1038.408318,47.43575047,476 PASIR RIS DR 6,510476,PASIR RIS MRT STATION,BLK 479,19.56590125,21.47312772,1.280506644,28.73320595,27.23757401
5779,1.375199146,103.7389661,903.3011377,119.9682607,485D CHOA CHU KANG AVE 5,684485,SOUTH VIEW LRT STATION,OPP BLK 486,15.90613305,28.61258945,0.804205342,10.35279983,24.89969747
5780,1.375200096,103.8530598,737.8056614,69.63732435,537 ANG MO KIO AVE 5,560537,ANG MO KIO MRT STATION,BLK 538,20.85766944,26.84000234,10.89788134,64.19510007,63.085596
5781,1.375209773,103.7450182,566.6337953,175.5827713,809A CHOA CHU KANG AVE 1,681809,SOUTH VIEW LRT STATION,BEF CHOA CHU KANG MKT,18.8709512,42.15181056,0.894898873,13.13670489,31.16930038
5782,1.375213345,103.7740957,330.6625668,62.98116113,222 PENDING RD,670222,PENDING LRT STATION,BLK 223,12.63472806,24.74096829,3.634227205,15.57169532,44.5820039
5783,1.375218194,103.8999953,952.4174672,96.78693235,475C UPP SERANGOON CRES,533475,HOUGANG MRT STATION,OPP BLK 475B,28.32480875,29.11683656,2.559145615,96.69923838,31.0578276
5784,1.375224695,103.7659225,292.8405058,251.3622382,152 GANGSA RD,670152,PETIR LRT STATION,OPP PETIR STN,19.25504447,33.13474621,1.986270918,21.42600213,54.01575044
5785,1.375231642,103.7427666,629.4442448,58.97140869,801C KEAT HONG CL,683801,SOUTH VIEW LRT STATION,BET BLKS 801B/801C,18.69823066,35.55519076,0.861585093,12.21278365,29.62940596
5786,1.375236556,103.7723684,158.3043742,142.6651272,226 PENDING RD,670226,PENDING LRT STATION,BLK 219,15.11553894,26.35313031,4.346237129,18.63598656,49.23993119
5787,1.375251968,103.888186,641.3057877,57.65596229,698C HOUGANG ST 52,533698,HOUGANG MRT STATION,OPP MONTFORT SCH,36.23933435,43.28359268,5.38768081,147.8196774,45.20476483
5788,1.375262988,103.7716565,106.8497632,140.1245011,229 PENDING RD,670229,PENDING LRT STATION,OPP PENDING STN,16.05083241,26.72933812,4.188327328,18.37323679,50.68661889
5789,1.375264358,103.9479007,295.6577264,55.31942699,586 PASIR RIS ST 53,510586,PASIR RIS MRT STATION,BLK 586,18.05206244,28.46250682,2.599277424,84.63774634,33.25884727
5790,1.375265581,103.881751,1261.505362,89.57956488,932A HOUGANG AVE 9,531932,HOUGANG MRT STATION,BET BLKS 930/931,33.57171033,43.8552275,11.11169302,149.0868476,55.77954362
5791,1.375293768,103.8554524,902.0287575,53.79480692,540 ANG MO KIO AVE 10,560540,ANG MO KIO MRT STATION,OPP ITE COLLEGE CTRL,17.55820363,27.77940929,10.51878102,67.2830693,61.29255376
5792,1.37529715,103.8777321,1688.156596,65.86828572,952 HOUGANG AVE 9,530952,HOUGANG MRT STATION,REGENTVILLE,29.32568502,43.37251672,6.304372985,106.2971041,56.08849226
5793,1.375305621,103.8393951,458.0495822,72.67932064,157 ANG MO KIO AVE 4,560157,MAYFLOWER MRT STATION,OPP BLK 155,19.12424285,24.67461162,18.97914878,31.54366991,63.41920504
5794,1.375311012,103.9420473,843.3698628,91.47774532,610 ELIAS RD,510610,PASIR RIS MRT STATION,BLK 613,18.14280339,30.50270538,1.346215325,46.14525944,28.19842542
5795,1.375313537,103.8362457,364.5266312,174.7454311,173 ANG MO KIO AVE 4,560173,MAYFLOWER MRT STATION,MAYFLOWER STN EXIT 2,17.60300121,17.18269174,10.3955442,26.71443986,62.0738282
5796,1.37531521,103.7650289,326.4299993,288.9153608,155 GANGSA RD,670155,PETIR LRT STATION,THE LINEAR,18.80314878,35.06265279,1.873343901,22.54183757,55.18851617
5797,1.375321062,103.8932611,458.5488947,93.74670167,430 HOUGANG AVE 6,530430,HOUGANG MRT STATION,PUNGGOL CC,31.42456805,39.46711054,3.856956231,141.8969408,39.47667175
5798,1.375343992,103.946874,373.7727238,51.17026262,582 PASIR RIS ST 53,510582,PASIR RIS MRT STATION,BLK 502,19.57673806,27.87947843,2.180441334,70.25492445,33.03744146
5799,1.375346635,103.7709554,95.20253472,112.9788252,228 PENDING RD,670228,PENDING LRT STATION,OPP PENDING STN,17.71308573,27.66041771,3.882085662,18.13326042,51.30532172
5800,1.375347978,103.7373171,1043.483861,114.7924772,484D CHOA CHU KANG AVE 5,684484,SOUTH VIEW LRT STATION,BLK 483,14.01246081,24.09439331,0.77571865,9.192028572,21.07785837
5801,1.375348223,103.7696578,199.8340322,68.10216521,139 PETIR RD,670139,PENDING LRT STATION,BET BLKS 139/140,19.67028679,29.3381056,3.101345916,17.80593522,53.72695944
5802,1.375350847,103.9473766,336.8824633,96.79733402,585 PASIR RIS ST 53,510585,PASIR RIS MRT STATION,BLK 586,18.69719112,27.8967832,2.355688224,75.88392629,33.04901295
5803,1.375370676,103.9355177,1551.408597,163.188084,768 PASIR RIS ST 71,510768,PASIR RIS MRT STATION,BET BLKS 771/772,30.0039958,29.12336895,0.967638173,27.25101973,34.38410291
5804,1.375372172,103.7734541,257.4530789,89.63571793,221 PENDING RD,670221,PENDING LRT STATION,BLK 223,13.62322309,25.15176162,4.229336058,17.56184642,45.92307047
5805,1.375374291,103.8542588,824.8418358,92.17870015,539 ANG MO KIO AVE 10,560539,ANG MO KIO MRT STATION,BLK 540,18.51174489,27.11124357,10.82624218,65.49143861,62.09211991
5806,1.375375847,103.9369737,1392.326572,41.9920924,772 PASIR RIS ST 71,510772,PASIR RIS MRT STATION,BET BLKS 771/772,24.95172985,36.19825772,1.02667753,29.89465788,31.96106131
5807,1.375398696,103.9462315,431.3388277,40.51204298,502 PASIR RIS ST 52,510502,PASIR RIS MRT STATION,BLK 582,22.84790385,27.93415669,1.988160353,63.82298733,33.76539101
5808,1.375423473,103.8947287,528.3508131,60.76440787,421 HOUGANG AVE 10,530421,HOUGANG MRT STATION,BLK 421,31.20011397,37.26781819,3.661255325,136.6602772,38.15524287
5809,1.375434885,103.8937434,484.9100639,139.971241,429 HOUGANG AVE 6,530429,HOUGANG MRT STATION,BLK 434,31.46257642,38.7467574,3.808015294,141.3646659,38.88056694
5810,1.375449824,103.7383495,941.390053,74.42839484,486 CHOA CHU KANG AVE 5,680486,SOUTH VIEW LRT STATION,OPP BLK 486,15.05531091,27.72597338,0.790732535,10.19221941,23.81904217
5811,1.375461631,103.848942,688.7491559,123.0774341,503 ANG MO KIO AVE 5,560503,ANG MO KIO MRT STATION,BLK 504,20.65062176,25.83259207,10.85121393,59.25881326,64.74115195
5812,1.375468965,103.8907295,499.3741452,99.90336614,529 HOUGANG AVE 6,530529,HOUGANG MRT STATION,BLK 535,34.08533597,39.63226867,4.881082371,139.4452017,41.69323418
5813,1.375479876,103.7453733,535.8594739,183.4383046,808A CHOA CHU KANG AVE 1,681808,SOUTH VIEW LRT STATION,BEF CHOA CHU KANG MKT,19.01254064,43.12488115,0.898190626,13.27863762,31.78578496
5814,1.375483476,103.8812782,1319.226951,49.80841899,930 HOUGANG ST 91,530930,HOUGANG MRT STATION,BET BLKS 930/931,33.79040224,44.61128567,9.464876381,135.063205,56.67975958
5815,1.375487344,103.9427274,778.5570984,148.0502397,609 ELIAS RD,510609,PASIR RIS MRT STATION,BLK 612,18.47312677,30.65086877,1.405744561,48.63767476,28.61409878
5816,1.375490495,103.9438915,659.4810619,198.6530362,512 PASIR RIS ST 52,510512,PASIR RIS MRT STATION,BLK 515,20.75611764,29.76311164,1.543683372,51.79070729,31.32608202
5817,1.3754926,103.7368712,1077.84618,133.9858406,484C CHOA CHU KANG AVE 5,683484,SOUTH VIEW LRT STATION,OPP BLK 464,13.86256636,23.12101105,0.766387353,8.414734314,20.14325243
5818,1.375495196,103.8399475,514.0205062,96.91642984,156 ANG MO KIO AVE 4,560156,MAYFLOWER MRT STATION,OPP BLK 155,19.84452025,23.43931515,15.54542823,32.25199265,63.14688406
5819,1.375502991,103.7689524,267.2951699,49.57795458,140 PETIR RD,670140,PENDING LRT STATION,BET BLKS 139/140,19.48940899,30.13450079,2.826080104,18.13531829,53.36254234
5820,1.375528386,103.7661852,252.8539621,208.4476686,146 GANGSA RD,670146,PETIR LRT STATION,OPP PETIR STN,19.33445399,33.70103376,2.063377902,21.86923493,52.96740811
5821,1.375530561,103.9364951,1447.851372,54.76802104,771 PASIR RIS ST 71,510771,PASIR RIS MRT STATION,BET BLKS 771/772,26.1408205,32.60680143,1.002589721,28.92773653,32.40994257
5822,1.375540338,103.8874751,721.4418053,105.4818727,697 HOUGANG ST 61,530697,HOUGANG MRT STATION,OPP MONTFORT SCH,34.24602077,44.5211819,5.663400667,151.0901885,46.75686595
5823,1.375540494,103.7725452,156.7657043,165.5596911,225 PENDING RD,670225,PENDING LRT STATION,BEF PENDING STN,14.96832435,25.78783371,4.914076196,19.64125175,47.77742248
5824,1.375544586,103.8806047,1391.813418,55.92570522,931 HOUGANG ST 91,530931,HOUGANG MRT STATION,BET BLKS 930/931,35.11581539,47.50812417,7.967128509,135.8390458,57.58369358
5825,1.375584516,103.8835163,1094.874427,116.7321851,918 HOUGANG AVE 9,530918,HOUGANG MRT STATION,BLK 919,34.09799058,42.94043797,19.59688643,153.1020349,52.7686694
5826,1.375592498,103.7460213,475.1925741,170.053441,808B CHOA CHU KANG AVE 1,682808,KEAT HONG LRT STATION,BLK 810 CP,19.02214192,43.0806742,1.24645741,13.78674969,32.14298873
5827,1.375593053,103.8787611,1587.708415,61.71335971,950 HOUGANG ST 91,530950,HOUGANG MRT STATION,HOUGANG 1,36.75732824,51.25893271,6.676894399,128.5318783,56.33641678
5828,1.375593367,103.8533478,791.4979277,33.27430555,538 ANG MO KIO AVE 5,560538,ANG MO KIO MRT STATION,BLK 538,19.50205414,26.56085262,10.44827468,60.41176111,61.90661229
5829,1.375600948,103.74036,757.2168936,39.0058692,489A CHOA CHU KANG AVE 5,681489,SOUTH VIEW LRT STATION,BLK 489A,17.45082541,30.73470398,0.820190061,10.87711209,27.19896994
5830,1.37562312,103.7413407,680.5579387,76.34618141,490B CHOA CHU KANG AVE 5,682490,SOUTH VIEW LRT STATION,BLK 490B,18.29813462,33.30444797,0.835102574,11.87079073,28.53008431
5831,1.375632982,103.8931079,489.3887149,111.6935484,431 HOUGANG AVE 6,530431,HOUGANG MRT STATION,PUNGGOL CC,31.59584347,38.93328333,3.931208443,138.354043,39.12215097
5832,1.375637044,103.8887392,630.2747615,60.37358281,698D HOUGANG ST 52,538698,HOUGANG MRT STATION,MONTFORT SCH,35.40858543,42.87752123,5.273630369,140.7926345,42.98398407
5833,1.375645447,103.9358638,1519.172164,119.7061251,767 PASIR RIS ST 71,510767,PASIR RIS MRT STATION,BET BLKS 771/772,26.23130131,29.68758342,0.974626139,27.75695387,32.10757387
5834,1.375670202,103.9339316,1730.824622,213.4657209,762 PASIR RIS ST 71,510762,PASIR RIS MRT STATION,BLK 753,20.10240408,26.70194571,0.905281492,25.0377845,26.60352098
5835,1.375685703,103.8962838,653.3959296,114.5103428,416 HOUGANG AVE 10,530416,HOUGANG MRT STATION,OPP PUNGGOL PK,30.84044756,34.93137779,3.452464056,123.0783651,35.54629208
5836,1.375690256,103.9415941,904.5946565,44.0385382,614 ELIAS RD,510614,PASIR RIS MRT STATION,BLK 613,17.86077371,31.51009429,1.292297903,46.0716894,27.04588057
5837,1.375708801,103.9454818,518.6231183,111.4619513,503 PASIR RIS ST 52,510503,PASIR RIS MRT STATION,BLK 500A,26.94273434,28.23275532,1.787554726,57.27494472,33.6364707
5838,1.375722647,103.8371233,405.6729587,151.6422258,175 ANG MO KIO AVE 4,560175,MAYFLOWER MRT STATION,BLK 180,17.37343999,17.6567002,11.30499171,27.29420391,61.21045366
5839,1.375724234,103.770322,115.2245112,106.1987787,129 PENDING RD,670129,PENDING LRT STATION,OPP PENDING STN,18.26844513,29.15358929,3.748331499,18.48210645,51.13470413
5840,1.375724748,103.8499343,709.1394561,47.81189194,502 ANG MO KIO AVE 5,560502,ANG MO KIO MRT STATION,BLK 502,20.74936961,25.24208022,10.11577242,55.33409916,64.37113921
5841,1.37572584,103.9445967,602.185189,180.9852307,510 PASIR RIS ST 52,510510,PASIR RIS MRT STATION,BLK 500A,23.43084938,29.13943063,1.631301063,53.79504333,32.64898617
5842,1.375729575,103.8781874,1653.100107,94.26384649,951 HOUGANG AVE 9,530951,HOUGANG MRT STATION,REGENTVILLE,30.99903591,45.55232107,6.433022535,112.6737371,56.05570851
5843,1.375735175,103.7736092,263.9349757,60.45024135,223 PENDING RD,670223,PENDING LRT STATION,BLK 223,13.59807734,24.88011442,4.663581859,18.6316178,44.44294482
5844,1.375736366,103.7395846,812.2895552,89.3026423,489B CHOA CHU KANG AVE 5,682489,SOUTH VIEW LRT STATION,OPP BLK 489A,16.59182789,30.41417209,0.806179255,10.32377772,26.35832382
5845,1.375745444,103.8854128,919.3055451,80.84662724,686 HOUGANG ST 61,530686,HOUGANG MRT STATION,BLK 687,33.84144439,45.1003355,7.267378158,147.0095881,52.06433643
5846,1.375750144,103.7417518,640.7950459,41.86444569,490C CHOA CHU KANG AVE 5,683490,SOUTH VIEW LRT STATION,BLK 490B,18.80046522,34.18975809,0.839881281,12.03366996,28.98284609
5847,1.37575573,103.8902879,548.1224117,71.10016753,531 HOUGANG AVE 6,530531,HOUGANG MRT STATION,BLK 535,34.14398962,39.83920301,4.991895695,137.6340152,42.00461362
5848,1.375757771,103.9471064,391.0110608,65.60756171,583 PASIR RIS ST 53,510583,PASIR RIS MRT STATION,BLK 502,18.46399598,27.44001081,2.185297573,66.79657027,32.2384661
5849,1.375757967,103.8820328,1252.886191,136.5326864,933A HOUGANG AVE 9,531933,HOUGANG MRT STATION,BET BLKS 930/931,33.92310019,43.65351379,12.83423334,143.247625,56.50614326
5850,1.375774046,103.8999657,941.4810862,45.7113602,475B UPP SERANGOON CRES,532475,RANGGUNG LRT STATION,OPP BLK 475B,28.02170838,30.20084239,2.585979278,95.97776443,32.2967409
5851,1.375784655,103.9404302,1030.63242,58.45269563,640 PASIR RIS DR 1,510640,PASIR RIS MRT STATION,OPP BLK 640,18.3810036,31.2663445,1.20198095,41.52931433,26.86365538
5852,1.375790216,103.943988,664.7534482,233.3457701,509 PASIR RIS ST 52,510509,PASIR RIS MRT STATION,BLK 515,20.20416308,30.05457127,1.539275833,52.12174703,30.7991515
5853,1.37580546,103.7447935,502.6411133,110.3175348,807A CHOA CHU KANG AVE 1,681807,SOUTH VIEW LRT STATION,BEF CHOA CHU KANG MKT,19.37213308,45.42520383,0.886838697,13.21868761,31.41845022
5854,1.375805585,103.8948191,570.3885441,88.41045024,420 HOUGANG AVE 10,530420,HOUGANG MRT STATION,BLK 421,31.55081349,36.59543467,3.705133398,132.0928738,37.80554906
5855,1.375815937,103.7675635,236.9686376,164.5943201,144 PETIR RD,670144,PETIR LRT STATION,AFT PETIR STN,19.76484461,32.58013917,2.404714015,20.82275655,52.28765439
5856,1.375821491,103.9430789,756.9183689,201.1431694,608 ELIAS RD,510608,PASIR RIS MRT STATION,BLK 612,18.66290486,31.20418804,1.427732702,50.41334934,28.66601906
5857,1.375824719,103.7428234,568.099302,76.67945694,801B KEAT HONG CL,682801,SOUTH VIEW LRT STATION,BET BLKS 801B/801C,19.73034598,37.21435606,0.855706469,12.37369273,30.81056141
5858,1.37583341,103.8918851,507.9436642,76.80422814,533 HOUGANG AVE 6,530533,HOUGANG MRT STATION,BLK 532,31.73379618,39.5651881,4.128511243,137.1690511,40.13197251
5859,1.375838271,103.8381231,441.453832,118.9665146,177 ANG MO KIO AVE 4,560177,MAYFLOWER MRT STATION,OPP BLK 155,17.88609224,18.88557255,13.02005462,28.38882933,61.25389752
5860,1.375841487,103.7377574,973.1774588,44.29829278,483 CHOA CHU KANG AVE 5,680483,SOUTH VIEW LRT STATION,BLK 483,14.68897927,27.60085835,0.775640212,9.720711293,22.25329943
5861,1.375842814,103.7431959,547.4755117,113.5261687,801A KEAT HONG CL,681801,SOUTH VIEW LRT STATION,BET BLKS 801B/801C,20.19284161,39.22163319,0.861344924,12.81519932,31.05581718
5862,1.375848226,103.8361572,424.7852167,184.3853842,176 ANG MO KIO AVE 4,560176,MAYFLOWER MRT STATION,HORIZON GDNS,16.98774346,16.51267656,10.03969426,26.16904725,61.48494812
5863,1.375871562,103.7681357,265.0049949,125.8393898,141 PETIR RD,670141,PETIR LRT STATION,BET BLKS 139/140,19.75497765,31.65822125,2.59519792,20.40237437,52.24190653
5864,1.375877238,103.8400675,554.6757779,75.43199904,155 ANG MO KIO AVE 4,560155,MAYFLOWER MRT STATION,BET BLKS 152/155,20.21599863,20.98680588,13.8232104,31.92391352,62.91075166
5865,1.375877509,103.7391138,844.5610695,83.77455192,487A CHOA CHU KANG AVE 5,681487,SOUTH VIEW LRT STATION,OPP BLK 486,16.34761192,30.60061172,0.796783602,10.19609512,25.88578033
5866,1.375887937,103.7402252,746.8026875,72.64980821,489D CHOA CHU KANG AVE 5,684489,SOUTH VIEW LRT STATION,BLK 489A,17.4405747,31.22989592,0.814228701,10.23874507,27.3220157
5867,1.375918707,103.7661918,210.461397,169.0796457,148 GANGSA RD,670148,PETIR LRT STATION,OPP PETIR STN,19.277301,34.9147427,2.108086582,22.86774989,51.92770617
5868,1.375920656,103.8891903,625.0045619,65.81525282,699 HOUGANG ST 52,530699,HOUGANG MRT STATION,MONTFORT SCH,34.36293002,42.50614634,5.204819245,137.5291576,42.55028992
5869,1.375922155,103.7730005,193.9070648,128.949913,224 PENDING RD,670224,PENDING LRT STATION,BLK 223,14.60069218,25.77651748,5.674228059,21.80980172,45.15407811
5870,1.375933694,103.9465025,449.566934,32.08224634,501 PASIR RIS ST 52,510501,PASIR RIS MRT STATION,BLK 502,19.6884947,27.49207058,1.988328408,61.03694477,32.04324197
5871,1.375938451,103.9010845,902.222965,38.21694664,473B UPP SERANGOON CRES,532473,KANGKAR LRT STATION,OPP S'GOON SEC SCH,28.53536292,31.2910214,2.458100304,90.06076699,29.19202609
5872,1.375947589,103.9360009,1511.195949,106.1454397,766 PASIR RIS ST 71,510766,PASIR RIS MRT STATION,BET BLKS 771/772,26.17365204,29.15848731,0.97290537,27.95506755,32.05108326
5873,1.375954148,103.934299,1696.47422,168.9994907,763 PASIR RIS ST 71,510763,PASIR RIS MRT STATION,BLK 753,23.02554253,26.60295886,0.911522294,25.31775412,30.78739411
5874,1.375964495,103.8874236,757.3216093,140.3519773,696 HOUGANG ST 61,530696,HOUGANG MRT STATION,BLK 574,33.78819405,44.35322242,5.704648285,144.3193153,46.94393107
5875,1.375982973,103.8954263,621.8366146,103.9596711,418 HOUGANG AVE 8,530418,HOUGANG MRT STATION,BLK 421,31.62075315,36.10193963,3.632907935,127.1600845,37.23053831
5876,1.375984861,103.8488605,747.6298106,122.8063235,501 ANG MO KIO AVE 5,560501,ANG MO KIO MRT STATION,BLK 502,20.12082647,24.01587897,10.47813432,52.44506608,64.07439487
5877,1.375995112,103.7697662,167.9920719,53.35043098,128 PENDING RD,670128,PENDING LRT STATION,BLK 127,18.51670536,30.31330761,3.480297396,18.71845793,50.84446818
5878,1.375998644,103.8841214,1056.782433,65.60198081,919 HOUGANG AVE 4,530919,HOUGANG MRT STATION,BLK 687,34.26282862,43.2854856,10.61057338,137.9114098,53.06979292
5879,1.376007407,103.7668841,195.274637,138.347213,145 PETIR RD,670145,PETIR LRT STATION,OPP PETIR STN,19.30478759,34.05062228,2.258589212,22.00258078,51.8084294
5880,1.376020766,103.76549,232.7283385,210.1393197,147 GANGSA RD,670147,PETIR LRT STATION,OPP PETIR STN,18.94536956,37.16688008,2.004298248,24.44642756,52.43207877
5881,1.376024521,103.9459457,500.7261562,61.44416382,500 PASIR RIS ST 52,510500,PASIR RIS MRT STATION,BLK 500A,21.29376085,27.79550553,1.849168309,57.66492962,32.3162701
5882,1.376025189,103.877538,1731.837624,76.89391345,953 HOUGANG AVE 9,530953,HOUGANG MRT STATION,OPP BLK 953,28.20437861,42.94079803,6.213816852,103.6789844,56.27353056
5883,1.376028692,103.7413682,644.6925681,94.19049338,490D CHOA CHU KANG AVE 5,684490,SOUTH VIEW LRT STATION,BLK 490B,19.39801381,33.92198747,0.830489127,11.32402511,29.87817203
5884,1.376029069,103.7727843,168.7891737,154.5323174,231 PENDING RD,670231,PENDING LRT STATION,BLK 223,14.86145886,26.01176237,6.180701101,22.82438943,44.9569921
