name,amenity_type,LatLng,lat,lon
VENUS GREEN,recreation,"1.35867163146742,103.827266233977",1.35867163146742,103.827266233977
GROVE LANE PG,recreation,"1.31376328874049,103.78420621059",1.31376328874049,103.78420621059
PASIR RIS PK,recreation,"1.37868420446615,103.952173084193",1.37868420446615,103.952173084193
CHEMPAKA AVE PG,recreation,"1.33187408758371,103.875615567624",1.33187408758371,103.875615567624
NOVENA RISE PK,recreation,"1.32462753002595,103.842853016618",1.32462753002595,103.842853016618
WEST COAST PARK,recreation,"1.29747446607222,103.762833340428",1.29747446607222,103.762833340428
CHANGI BEACH PK,recreation,"1.38315937339966,104.001753721833",1.38315937339966,104.001753721833
SUN PLAZA PK,recreation,"1.3585554260204,103.94344045133",1.3585554260204,103.94344045133
LEGUNDI PK,recreation,"1.44115605925867,103.822070147233",1.44115605925867,103.822070147233
JLN NAUNG PG,recreation,"1.3695631217362,103.892821897173",1.3695631217362,103.892821897173
REALTY PARK,recreation,"1.36822745678208,103.890118769216",1.36822745678208,103.890118769216
KALLANG RIVERSIDE PK,recreation,"1.30771929835191,103.868820406084",1.30771929835191,103.868820406084
AROOZOO AVE PG,recreation,"1.35519686674137,103.88595627295",1.35519686674137,103.88595627295
TRAS LINK PK,recreation,"1.27645761043259,103.843790198662",1.27645761043259,103.843790198662
DUXTON PLAIN PK,recreation,"1.28112233251632,103.841419292846",1.28112233251632,103.841419292846
HAZEL PK OS,recreation,"1.37163460470993,103.763644885144",1.37163460470993,103.763644885144
NATIVE PLANT CENTRE,recreation,"1.41727503231456,103.72747774077",1.41727503231456,103.72747774077
MAYFLOWER CRESCENT PG,recreation,"1.37273230674226,103.839528852241",1.37273230674226,103.839528852241
ELLINGTON SQUARE PLAYGROUND,recreation,"1.37200230896706,103.834530360428",1.37200230896706,103.834530360428
ST. NICHOLAS VIEW PLAYGROUND,recreation,"1.37162644094383,103.83278502529",1.37162644094383,103.83278502529
STRATTON WALK PG,recreation,"1.37923698497234,103.866967171823",1.37923698497234,103.866967171823
DEDAP PLACE PG,recreation,"1.38779757422738,103.868413363258",1.38779757422738,103.868413363258
SILAT AVENUE PARK,recreation,"1.27607583814816,103.829800874933",1.27607583814816,103.829800874933
LOWER SELETAR RESERVOIR PARK,recreation,"1.40743989775791,103.828893249082",1.40743989775791,103.828893249082
ADMIRALTY PK,recreation,"1.45033184911614,103.780046412876",1.45033184911614,103.780046412876
HUA GUAN CRESCENT PG,recreation,"1.33701053864393,103.785059539803",1.33701053864393,103.785059539803
BOUGAINVILLEA PK,recreation,"1.32673414854461,103.807621860354",1.32673414854461,103.807621860354
SBG LC ARBO/PRC/PRU,recreation,"1.32183872357991,103.817895981687",1.32183872357991,103.817895981687
MOUNT FABER PARK,recreation,"1.27055150873699,103.819330031052",1.27055150873699,103.819330031052
ALMOND CRESCENT PG,recreation,"1.37321244446067,103.771980605283",1.37321244446067,103.771980605283
TEACHER`S ESTATE PG,recreation,"1.38199226566592,103.829199502349",1.38199226566592,103.829199502349
CHU YEN PLAYGROUND,recreation,"1.35869717005242,103.758976339956",1.35869717005242,103.758976339956
CLEMENTI WOODS PARK,recreation,"1.29893353500838,103.76761685803",1.29893353500838,103.76761685803
KEMUNING PK,recreation,"1.43932557228732,103.82708060222",1.43932557228732,103.82708060222
SEMBAWANG HOT SPRING PARK,recreation,"1.43433226319357,103.822645812506",1.43433226319357,103.822645812506
JURONG CENTRAL PARK,recreation,"1.33797965179252,103.707874556812",1.33797965179252,103.707874556812
MARSILING PARK,recreation,"1.43763293091194,103.769934423931",1.43763293091194,103.769934423931
THOMSON PK,recreation,"1.35429109587362,103.834363941111",1.35429109587362,103.834363941111
WOODLANDS TOWN PK EAST,recreation,"1.43666646002142,103.779323364336",1.43666646002142,103.779323364336
SPRINGLEAF GARDEN PG,recreation,"1.39803958164017,103.822322979328",1.39803958164017,103.822322979328
BISHAN-ANG MO KIO PARK (RIVER PLAINS),recreation,"1.36052066123894,103.848866799948",1.36052066123894,103.848866799948
BUKIT GOMBAK PARK,recreation,"1.3672173562027,103.752434178726",1.3672173562027,103.752434178726
WOODLANDS HEALING GARDEN,recreation,"1.42506928535899,103.792715946266",1.42506928535899,103.792715946266
YISHUN POND PK,recreation,"1.42801221219486,103.839487039413",1.42801221219486,103.839487039413
LENTOR WALK PG,recreation,"1.38863095704625,103.838383248537",1.38863095704625,103.838383248537
LENTOR RD PG,recreation,"1.38829190348901,103.837572200947",1.38829190348901,103.837572200947
FORT CANNING PARK,recreation,"1.29589073542501,103.846609328737",1.29589073542501,103.846609328737
PASIR PANJANG PARK,recreation,"1.27874657945123,103.783924697113",1.27874657945123,103.783924697113
YISHUN PK,recreation,"1.42437572028436,103.84260969126",1.42437572028436,103.84260969126
CHENG SOON GARDEN PG,recreation,"1.33588636063652,103.771683010949",1.33588636063652,103.771683010949
KENT RIDGE PARK,recreation,"1.28439236452241,103.790318768437",1.28439236452241,103.790318768437
COUNTRYSIDE PG,recreation,"1.39018759195043,103.83840795465",1.39018759195043,103.83840795465
BANYAN VILLAS PG,recreation,"1.38727850473254,103.838853249011",1.38727850473254,103.838853249011
THONG SOON GREEN PG,recreation,"1.40005470891601,103.818388934224",1.40005470891601,103.818388934224
HONG LIM PK,recreation,"1.28633196386768,103.847050684322",1.28633196386768,103.847050684322
CONEY ISLAND PARK,recreation,"1.40945855251129,103.921509706476",1.40945855251129,103.921509706476
PUNGGOL PK,recreation,"1.37693757833846,103.898644110311",1.37693757833846,103.898644110311
MENG SUAN INTERIM PARK,recreation,"1.40299378844557,103.81538899053",1.40299378844557,103.81538899053
WATTEN HEIGHTS PG,recreation,"1.33151016569818,103.808183557744",1.33151016569818,103.808183557744
NAMLY PK,recreation,"1.32329893102838,103.796581467097",1.32329893102838,103.796581467097
SIXTH AVE PG,recreation,"1.32243593615978,103.791280561903",1.32243593615978,103.791280561903
SUNSET WAY PK,recreation,"1.32769457931625,103.764779248724",1.32769457931625,103.764779248724
KIM PONG PARK,recreation,"1.2835903963029,103.829737231899",1.2835903963029,103.829737231899
BOUNDARY ROAD PARK,recreation,"1.35404019715093,103.874780984647",1.35404019715093,103.874780984647
GANGES AVE OS,recreation,"1.29079323067005,103.831798461353",1.29079323067005,103.831798461353
CAMP ROAD INTERIM PARK,recreation,"1.30245656950896,103.818473521341",1.30245656950896,103.818473521341
RAIL CORRIDOR,recreation,"1.40340469708365,103.75356154356",1.40340469708365,103.75356154356
BUKIT CHERMIN BOARDWALK,recreation,"1.2652889536385,103.807418285705",1.2652889536385,103.807418285705
ST MICHAEL'S FC,recreation,"1.32649558588647,103.865109046597",1.32649558588647,103.865109046597
CEYLON ROAD INTERIM PARK,recreation,"1.30978041644013,103.899598149413",1.30978041644013,103.899598149413
HAIG WALK EXTENSION,recreation,"1.31068170566241,103.89867693205",1.31068170566241,103.89867693205
ONAN ROAD GREEN SPACE,recreation,"1.3100970657226,103.900719420715",1.3100970657226,103.900719420715
GREEN LANE PARK,recreation,"1.31079804512743,103.892484268586",1.31079804512743,103.892484268586
MAR THOMA ROAD PARK,recreation,"1.32735719463354,103.862028387199",1.32735719463354,103.862028387199
SIAN TUAN INTERIM PARK,recreation,"1.33859356889482,103.786188580025",1.33859356889482,103.786188580025
LORONG ONG LYE PARK,recreation,"1.34775981682707,103.878696630584",1.34775981682707,103.878696630584
KOON SENG PARK,recreation,"1.31104486615968,103.902833220695",1.31104486615968,103.902833220695
HOW SUN LINEAR PARK,recreation,"1.34589182687774,103.878135972902",1.34589182687774,103.878135972902
JLN RIANG PG,recreation,"1.34714260631811,103.867395357557",1.34714260631811,103.867395357557
YUNNAN PARK,recreation,"1.33748452291273,103.692901534144",1.33748452291273,103.692901534144
WESTWOOD PARK PLAYGROUND,recreation,"1.35180264784847,103.701053124732",1.35180264784847,103.701053124732
WESTVILLE PLAYGROUND,recreation,"1.3536022354009,103.69953571293",1.3536022354009,103.69953571293
LAKESIDE GROVE FITNESS CORNER,recreation,"1.33972304627531,103.717057254329",1.33972304627531,103.717057254329
JALAN MAS KUNING PLAYGROUND,recreation,"1.30785160772115,103.763525095935",1.30785160772115,103.763525095935
JALAN MAS PUTEH PLAYGROUND,recreation,"1.30898634357527,103.762006816686",1.30898634357527,103.762006816686
PANDAN RESERVOIR FITNESS CORNER,recreation,"1.31749907705536,103.748747848672",1.31749907705536,103.748747848672
TAMAN MAS MERAH PLAYGROUND,recreation,"1.30870328612233,103.764725551545",1.30870328612233,103.764725551545
WEST COAST GREEN PLAYGROUND,recreation,"1.31556035120902,103.756360169645",1.31556035120902,103.756360169645
WEST COAST PLACE PLAYGROUND,recreation,"1.31425393491785,103.75845016791",1.31425393491785,103.75845016791
GENTLE DR PG,recreation,"1.32036880566621,103.840703091905",1.32036880566621,103.840703091905
KATONG PK,recreation,"1.29716650370633,103.886347843011",1.29716650370633,103.886347843011
YIO CHU KANG GARDENS PG,recreation,"1.38068149282451,103.837487060084",1.38068149282451,103.837487060084
SERENADE WALK PG,recreation,"1.37992100996494,103.834559666877",1.37992100996494,103.834559666877
LENTOR VALE PG,recreation,"1.3880542360182,103.836146082137",1.3880542360182,103.836146082137
CHESTNUT DR PG,recreation,"1.36763373468593,103.768829716454",1.36763373468593,103.768829716454
FUDU WALK PG,recreation,"1.38983512189228,103.837234383348",1.38983512189228,103.837234383348
JLN DAUD INTERIM PK,recreation,"1.32559100073706,103.90653362722",1.32559100073706,103.90653362722
FLORISSA PK PG,recreation,"1.38697309322731,103.83507298159",1.38697309322731,103.83507298159
SUNRISE DR PG I,recreation,"1.38830533806858,103.857370620219",1.38830533806858,103.857370620219
BIDADARI PK,recreation,"1.34069170489761,103.874325847183",1.34069170489761,103.874325847183
TAMPINES BOULEVARD PARK,recreation,"1.36375634211696,103.940643136182",1.36375634211696,103.940643136182
NOVENA PK,recreation,"1.32231280350728,103.842813462476",1.32231280350728,103.842813462476
MAPLE LANE PARK,recreation,"1.32999457416692,103.79259115095",1.32999457416692,103.79259115095
FABER HEIGHTS OPEN SPACE,recreation,"1.32255263989016,103.757608567729",1.32255263989016,103.757608567729
FABER HEIGHTS PARK,recreation,"1.32383841835045,103.755263676386",1.32383841835045,103.755263676386
HENRY PK,recreation,"1.31625717735859,103.783118000157",1.31625717735859,103.783118000157
CHUAN WALK PG,recreation,"1.35722176093417,103.867552860236",1.35722176093417,103.867552860236
TAI HWAN TERRACE PG,recreation,"1.35644551123905,103.860339402753",1.35644551123905,103.860339402753
SEA BREEZE GARDEN PARK,recreation,"1.33786592855416,103.950421646181",1.33786592855416,103.950421646181
CHANGI HEIGHTS PG,recreation,"1.36284364776348,103.972204374772",1.36284364776348,103.972204374772
TOA PAYOH TOWN PK,recreation,"1.33056982507332,103.847954779318",1.33056982507332,103.847954779318
LENTOR GREEN PG,recreation,"1.38528572827205,103.837056471296",1.38528572827205,103.837056471296
LENTOR GROVE PG,recreation,"1.38638469106947,103.838370723906",1.38638469106947,103.838370723906
CLOVER WAY PG,recreation,"1.3501771180758,103.846021431399",1.3501771180758,103.846021431399
FULTON AVE PG,recreation,"1.36210745769153,103.833521025213",1.36210745769153,103.833521025213
PEMIMPIN PLACE PG,recreation,"1.35336993745076,103.842719560412",1.35336993745076,103.842719560412
THE INGLEWOOD PG,recreation,"1.36107445974385,103.830051683576",1.36107445974385,103.830051683576
CHUAN LANE PARK,recreation,"1.35175606737949,103.858082960656",1.35175606737949,103.858082960656
TAI KENG GARDENS PG,recreation,"1.34617053169256,103.885054582838",1.34617053169256,103.885054582838
PAYA LEBAR CRESCENT OS,recreation,"1.34896660987246,103.883568729789",1.34896660987246,103.883568729789
THRIFT DR OS,recreation,"1.34388656000369,103.883247323949",1.34388656000369,103.883247323949
TAI KENG PLACE PG,recreation,"1.34504132462013,103.884840780647",1.34504132462013,103.884840780647
JLN KELICHAP PG,recreation,"1.34678205716123,103.881824613068",1.34678205716123,103.881824613068
JLN SELASEH PG,recreation,"1.38560165035023,103.873382011841",1.38560165035023,103.873382011841
LILAC DR PG,recreation,"1.38115115808793,103.861143797283",1.38115115808793,103.861143797283
MIMOSA RD PG,recreation,"1.38419195060377,103.863043822309",1.38419195060377,103.863043822309
MIMOSA WALK PG,recreation,"1.38310482132523,103.861460065472",1.38310482132523,103.861460065472
TAMARIND RD PG,recreation,"1.38969918651398,103.860201780456",1.38969918651398,103.860201780456
NIM CRESCENT OS,recreation,"1.38307984573685,103.866840923022",1.38307984573685,103.866840923022
LUXUS HILLS PARK,recreation,"1.37947735215818,103.874727730965",1.37947735215818,103.874727730965
JUBILEE PARK (FCP),recreation,"1.29337420790714,103.844845927482",1.29337420790714,103.844845927482
FARQUHAR GARDEN (FCP),recreation,"1.29568652265371,103.848671520863",1.29568652265371,103.848671520863
EAST COAST PARK AREA F,recreation,"1.30947286139705,103.939600259106",1.30947286139705,103.939600259106
CACTUS RD PG,recreation,"1.39010905143522,103.852236475183",1.39010905143522,103.852236475183
EAST COAST PARK AREA C,recreation,"1.30035164127752,103.912460812957",1.30035164127752,103.912460812957
SUNRISE DR PG II,recreation,"1.39030141781238,103.855251659645",1.39030141781238,103.855251659645
GREENWAY SOUTH,recreation,"1.33517851735925,103.872060824938",1.33517851735925,103.872060824938
ENG KONG GARDEN PG,recreation,"1.33692374227268,103.769163361881",1.33692374227268,103.769163361881
EAST COAST PARK AREA A,recreation,"1.29404954307541,103.869586242558",1.29404954307541,103.869586242558
OPERA ESTATE FOOTBALL FIELD,recreation,"1.32010114477479,103.924456127552",1.32010114477479,103.924456127552
PASIR RIS TOWN PK,recreation,"1.37168921546084,103.952406333847",1.37168921546084,103.952406333847
LENGKONG ENAM PARK,recreation,"1.32736409081635,103.914736925317",1.32736409081635,103.914736925317
ISTANA PK,recreation,"1.29926400056913,103.843988414435",1.29926400056913,103.843988414435
JALAN TEKUKOR PLAYGROUND,recreation,"1.34613789557908,103.766776018086",1.34613789557908,103.766776018086
HOOVER PARK (LOR PISANG HIJAU PLAYGROUND),recreation,"1.34387550950231,103.773020255298",1.34387550950231,103.773020255298
HIGHGATE WALK PLAYGROUND,recreation,"1.34041718461436,103.765924361493",1.34041718461436,103.765924361493
SAVOY PK PG,recreation,"1.33341448538583,103.769926672317",1.33341448538583,103.769926672317
BURGUNDY CRESCENT PLAYGROUND,recreation,"1.3398270199084,103.760905034481",1.3398270199084,103.760905034481
PAVILION PARK PLAYGROUND,recreation,"1.37228567335136,103.751977292393",1.37228567335136,103.751977292393
DUCHESS PK,recreation,"1.32429031253983,103.805479415733",1.32429031253983,103.805479415733
VICTORIA PARK PLAYGROUND,recreation,"1.32190279939602,103.801809936438",1.32190279939602,103.801809936438
KING'S DR PG,recreation,"1.31908667511213,103.806061542024",1.31908667511213,103.806061542024
KAMPONG GLAM PK,recreation,"1.30244543543098,103.862996071047",1.30244543543098,103.862996071047
MACRITCHIE RESERVOIR PK,recreation,"1.34345090908669,103.836281358006",1.34345090908669,103.836281358006
ARMENIAN STREET (FCP),recreation,"1.29448256824651,103.849502403557",1.29448256824651,103.849502403557
CANNING RISE (FCP),recreation,"1.29641518581454,103.847882537371",1.29641518581454,103.847882537371
BUKIT CANBERRA,recreation,"1.4476403125129,103.82497007684",1.4476403125129,103.82497007684
KING'S RD PARK,recreation,"1.3168886174972,103.804897087078",1.3168886174972,103.804897087078
EAST COAST TERRACE PK,recreation,"1.31096009065387,103.923805560941",1.31096009065387,103.923805560941
ST MICHAEL'S PG,recreation,"1.32622809490879,103.864887666376",1.32622809490879,103.864887666376
ANG MO KIO LINEAR PK (PLOT 2),recreation,"1.37933423418487,103.871760189759",1.37933423418487,103.871760189759
EAST COAST PARK AREA B,recreation,"1.29646780088756,103.900131360041",1.29646780088756,103.900131360041
JLG: LAKESIDE GARDEN,recreation,"1.33366335240042,103.726949736227",1.33366335240042,103.726949736227
ALJUNIED PK,recreation,"1.32913843605922,103.87996253232",1.32913843605922,103.87996253232
BEDOK RESERVOIR PK,recreation,"1.3459933259135,103.926811702071",1.3459933259135,103.926811702071
PUNGGOL WATERWAY PK,recreation,"1.41099721330755,103.904815052512",1.41099721330755,103.904815052512
KEW DR PG,recreation,"1.32070953140967,103.951754304054",1.32070953140967,103.951754304054
LIMAU GARDEN PG,recreation,"1.32248212497431,103.950691329256",1.32248212497431,103.950691329256
LUCKY GARDENS PG,recreation,"1.31928707153782,103.941376122194",1.31928707153782,103.941376122194
SENNETT AVE PG,recreation,"1.31696705744294,103.936280169071",1.31696705744294,103.936280169071
JLN LIMAU KASTURI PG,recreation,"1.32397376498207,103.946389060845",1.32397376498207,103.946389060845
KEW AVE PG,recreation,"1.3216265387641,103.94845050181",1.3216265387641,103.94845050181
KEW CRESCENT PG,recreation,"1.31918755275953,103.94858574719",1.31918755275953,103.94858574719
LIMAU VILLAS PG,recreation,"1.32387245092569,103.950514095979",1.32387245092569,103.950514095979
TURNHOUSE PK,recreation,"1.3899035701309,103.978979230326",1.3899035701309,103.978979230326
SENNETT AVE OS,recreation,"1.31878722166119,103.939334261386",1.31878722166119,103.939334261386
JLN LIMAU KASTURI OS,recreation,"1.32449425672041,103.946227719764",1.32449425672041,103.946227719764
JLN PELATOK OS,recreation,"1.34617457416051,103.960856823947",1.34617457416051,103.960856823947
CHANGI EAST BOARDWALK (CHANGI FERRY TER),recreation,"1.39221881528347,103.984181770019",1.39221881528347,103.984181770019
CHANGI POINT PROMENADE,recreation,"1.3902051843408,103.989119880207",1.3902051843408,103.989119880207
HINDHEDE NATURE PARK,recreation,"1.35024368974565,103.776036712787",1.35024368974565,103.776036712787
TANAH PUTEH PK,recreation,"1.31582686849946,103.931358240605",1.31582686849946,103.931358240605
TELOK KURAU LORONG N PK,recreation,"1.31032507563673,103.912805409594",1.31032507563673,103.912805409594
JLN DAUD PK,recreation,"1.32582685003325,103.907100851429",1.32582685003325,103.907100851429
JLN EUNOS INTERIM PK,recreation,"1.32493409291443,103.906001380509",1.32493409291443,103.906001380509
JLN AWANG INTERIM PK,recreation,"1.32388272950888,103.905867824939",1.32388272950888,103.905867824939
JLN YASIN INTERIM PK,recreation,"1.3213610329671,103.905554866069",1.3213610329671,103.905554866069
SENNETT AVE LINEAR PK,recreation,"1.31758111421045,103.935963688186",1.31758111421045,103.935963688186
JALAN ISHAK PARK,recreation,"1.32414379522119,103.907197834573",1.32414379522119,103.907197834573
LORONG MARICAN PARK,recreation,"1.32388741670908,103.907931483647",1.32388741670908,103.907931483647
LORONG MARZUKI PARK,recreation,"1.32379727000289,103.9083392334",1.32379727000289,103.9083392334
SHELFORD RD PG,recreation,"1.32837012111968,103.810432411396",1.32837012111968,103.810432411396
ZHENGHUA NATURE PARK,recreation,"1.36783438834694,103.77835108166",1.36783438834694,103.77835108166
BUKIT BATOK TOWN PARK,recreation,"1.35735433361136,103.756072052855",1.35735433361136,103.756072052855
BUKIT BATOK NATURE PARK,recreation,"1.35000869429225,103.764622193685",1.35000869429225,103.764622193685
LABRADOR NATURE PARK,recreation,"1.26436693445783,103.803397488686",1.26436693445783,103.803397488686
PULAU SEKUDU,recreation,"1.40391781566746,103.988041749811",1.40391781566746,103.988041749811
PULAU UNUM,recreation,"1.43303286322572,104.053781817789",1.43303286322572,104.053781817789
BETING BRONOK,recreation,"1.43704775175204,104.046857036807",1.43704775175204,104.046857036807
DAIRY FARM NATURE PARK,recreation,"1.3626384775862,103.773555292954",1.3626384775862,103.773555292954
SUNGEI BULOH WETLAND RESERVE,recreation,"1.44473811916417,103.72452299951",1.44473811916417,103.72452299951
KRANJI COASTAL NATURE PARK,recreation,"1.4434944428093,103.734910294358",1.4434944428093,103.734910294358
SUNGEI BULOH SOUTHERN EXTENSION,recreation,"1.43628505935265,103.719794362572",1.43628505935265,103.719794362572
MARIAM WAY PG,recreation,"1.36194515501291,103.966233488113",1.36194515501291,103.966233488113
BEDOK TERRACE PG,recreation,"1.32554360143024,103.947505619244",1.32554360143024,103.947505619244
LORONG MELAYU PARK,recreation,"1.3239981939637,103.90932502643",1.3239981939637,103.90932502643
SEA BREEZE AVENUE PARK,recreation,"1.33865838567881,103.952189418476",1.33865838567881,103.952189418476
JLN KAYU PK,recreation,"1.3981028673365,103.872881290003",1.3981028673365,103.872881290003
CHILTERN DRIVE INTERIM PARK,recreation,"1.34855905537929,103.862006391429",1.34855905537929,103.862006391429
COLCHESTER GROVE INTERIM OS,recreation,"1.35648310119651,103.866742537185",1.35648310119651,103.866742537185
PAYA LEBAR ROAD PARK,recreation,"1.332848835283,103.888580439133",1.332848835283,103.888580439133
JAMBOL PLACE PARK,recreation,"1.27902576189058,103.790185352391",1.27902576189058,103.790185352391
PENANG RD OS,recreation,"1.3002353872392,103.841493819237",1.3002353872392,103.841493819237
NERAM CRESCENT PG,recreation,"1.38558860034823,103.865744101418",1.38558860034823,103.865744101418
GELENGGANG PARK,recreation,"1.37347589410345,103.829834491836",1.37347589410345,103.829834491836
FABER HILLS PLAYGROUND,recreation,"1.31976725025288,103.757976475821",1.31976725025288,103.757976475821
BERLAYER CREEK,recreation,"1.2677204017219,103.805145293111",1.2677204017219,103.805145293111
PULAU UBIN AND CHEK JAWA,recreation,"1.41375213208627,103.965411812768",1.41375213208627,103.965411812768
RAILWAY CORRIDOR RIFLE RANGE CONNECTOR,recreation,"1.34138191551688,103.779321196606",1.34138191551688,103.779321196606
KING'S DOCK PARK,recreation,"1.26395821821276,103.817414932667",1.26395821821276,103.817414932667
UPPER SERANGOON PARK,recreation,"1.35163743855084,103.875225759709",1.35163743855084,103.875225759709
JALAN REMAJA INTERIM PARK,recreation,"1.35757832380304,103.760776014894",1.35757832380304,103.760776014894
PAVILION PLAYGROUND II,recreation,"1.36834042207245,103.753434474763",1.36834042207245,103.753434474763
CASHEW RD INTERIM PK,recreation,"1.37240454802411,103.767967114604",1.37240454802411,103.767967114604
EMPRESS PLACE,recreation,"1.28696158440715,103.852139652057",1.28696158440715,103.852139652057
PEARL'S HILL CITY PK,recreation,"1.28451314829218,103.838729111973",1.28451314829218,103.838729111973
RAFFLES PLACE PK,recreation,"1.28359425976177,103.851499926815",1.28359425976177,103.851499926815
TELOK AYER PK,recreation,"1.27817750551921,103.846686834828",1.27817750551921,103.846686834828
WATERBOAT HOUSE GARDEN,recreation,"1.28731951633983,103.853473041159",1.28731951633983,103.853473041159
ANN SIANG HILL PK,recreation,"1.28106200025437,103.846118774934",1.28106200025437,103.846118774934
THOMSON RD PG,recreation,"1.31625995423404,103.843709464524",1.31625995423404,103.843709464524
MALCOLM PK,recreation,"1.32256292701051,103.826518473326",1.32256292701051,103.826518473326
ROWELL RD OS,recreation,"1.30842230218887,103.854848619917",1.30842230218887,103.854848619917
SOMME RD PG,recreation,"1.31148410471472,103.858151999755",1.31148410471472,103.858151999755
NORTH BRIDGE GARDEN,recreation,"1.30410932260008,103.862145551697",1.30410932260008,103.862145551697
GOLDHILL AVE PG,recreation,"1.3211334171749,103.833173799822",1.3211334171749,103.833173799822
ORCHARD FOUNTAIN CORNER,recreation,"1.30158712559997,103.837610706786",1.30158712559997,103.837610706786
WAR MEMORIAL PK,recreation,"1.29282451315933,103.854818472016",1.29282451315933,103.854818472016
DHOBY GHAUT GREEN,recreation,"1.29843012694949,103.845849334218",1.29843012694949,103.845849334218
HANDY RD OS,recreation,"1.29905705465833,103.847806970485",1.29905705465833,103.847806970485
KANDIS GARDEN,recreation,"1.45619155357984,103.835644742946",1.45619155357984,103.835644742946
BEGONIA RD PG,recreation,"1.38781969983614,103.863289569019",1.38781969983614,103.863289569019
KIM SENG PK,recreation,"1.29262045404933,103.834255122835",1.29262045404933,103.834255122835
HOLLAND VILLAGE PK,recreation,"1.31173024514478,103.795543947324",1.31173024514478,103.795543947324
IRAU DRIVE PLAYGROUND,recreation,"1.46194353849919,103.840068828829",1.46194353849919,103.840068828829
BENG WAN RD PG,recreation,"1.32380601544124,103.86583529863",1.32380601544124,103.86583529863
MUGLISTON PK PG,recreation,"1.38544589184001,103.87790631675",1.38544589184001,103.87790631675
YISHUN NEIGHBOURHOOD PK,recreation,"1.43775723987016,103.835057961575",1.43775723987016,103.835057961575
MAYFAIR PK,recreation,"1.34155552000007,103.780892874988",1.34155552000007,103.780892874988
CARMICHAEL RD PG,recreation,"1.34268143924122,103.863007181418",1.34268143924122,103.863007181418
JUPITER PLAYGROUND,recreation,"1.35827116717554,103.825136770876",1.35827116717554,103.825136770876
HOLLAND GROVE VIEW FC,recreation,"1.31247457809529,103.782785348372",1.31247457809529,103.782785348372
POH HUAT RD PG,recreation,"1.36693711592976,103.881611123538",1.36693711592976,103.881611123538
RICHARDS AVE PK,recreation,"1.36092859054899,103.882129121872",1.36092859054899,103.882129121872
TAMPINES ECO GREEN PK,recreation,"1.36371048509323,103.948376749987",1.36371048509323,103.948376749987
TELOK AYER GREEN,recreation,"1.28146516344276,103.847643736011",1.28146516344276,103.847643736011
BROOK'S PARK,recreation,"1.40560818819678,103.822979347794",1.40560818819678,103.822979347794
MOUNT EMILY PK,recreation,"1.304376085267,103.847611243464",1.304376085267,103.847611243464
CITY GREEN,recreation,"1.3118468213986,103.856022458034",1.3118468213986,103.856022458034
JALAN SENANG LINEAR PARK,recreation,"1.32557239453135,103.917184249836",1.32557239453135,103.917184249836
CHOA CHU KANG PK,recreation,"1.38626579005881,103.74745761157",1.38626579005881,103.74745761157
KHEAM HOCK PARK,recreation,"1.33042157919716,103.819221711747",1.33042157919716,103.819221711747
GREENLEAF VIEW PK PG,recreation,"1.32231062338179,103.788087373667",1.32231062338179,103.788087373667
FERNVALE PARK,recreation,"1.39751452496023,103.874878712408",1.39751452496023,103.874878712408
EAST COAST PARK AREA D,recreation,"1.30427402002577,103.925222162301",1.30427402002577,103.925222162301
MSS - MOUNT SINAI VIEW STATELAND,recreation,"1.31764521062026,103.781514501045",1.31764521062026,103.781514501045
CHWEE CHIAN PLAYGROUND,recreation,"1.27957283707688,103.788954018793",1.27957283707688,103.788954018793
JALAN SINGA PARK,recreation,"1.33097190018081,103.906938835437",1.33097190018081,103.906938835437
KRANJI MARSHES,recreation,"1.41915520184278,103.730227396197",1.41915520184278,103.730227396197
KRANJI RESERVOIR PARK A,recreation,"1.43820987851434,103.742939525383",1.43820987851434,103.742939525383
BUTTERFLY AVE PG,recreation,"1.3344335664821,103.877336536813",1.3344335664821,103.877336536813
JLN GENENG INTERIM PK,recreation,"1.35333766953265,103.88087476498",1.35333766953265,103.88087476498
PARK AT SEMBAWANG ALLEY,recreation,"1.44873423988006,103.819043320325",1.44873423988006,103.819043320325
SOO CHOW WALK PG,recreation,"1.35364713583005,103.832028352792",1.35364713583005,103.832028352792
EAST COAST PARK AREA G,recreation,"1.3136017962329,103.95838226458",1.3136017962329,103.95838226458
SUNRISE TERRACE OS,recreation,"1.38824739076876,103.856117062215",1.38824739076876,103.856117062215
THOMSON WALK PG,recreation,"1.37600056950937,103.832485643243",1.37600056950937,103.832485643243
THOMSON GREEN PG,recreation,"1.37869218268997,103.832623253459",1.37869218268997,103.832623253459
PARLIAMENT PROMENADE,recreation,"1.28858157729162,103.849999229761",1.28858157729162,103.849999229761
TOH CLOSE INTERIM PARK,recreation,"1.36391400169177,103.969922078701",1.36391400169177,103.969922078701
JLN PELATOK PG,recreation,"1.34614432777652,103.960340033017",1.34614432777652,103.960340033017
TAMAN PERMATA PK,recreation,"1.35006560108914,103.834989795683",1.35006560108914,103.834989795683
JLN LIMAU MANIS PG,recreation,"1.32473400276553,103.949044991383",1.32473400276553,103.949044991383
ANG MO KIO LINEAR PK (PLOT 3),recreation,"1.37919140298698,103.868718350244",1.37919140298698,103.868718350244
SIANG KUANG AVE INTERIM PK,recreation,"1.32982836973001,103.873049482168",1.32982836973001,103.873049482168
JLN PINTAU PG,recreation,"1.35394566948163,103.839973218932",1.35394566948163,103.839973218932
